0.000000,208.246927
0.127029,208.246927
0.254058,208.246927
0.381087,208.246927
1.270289,108.663816
1.397318,108.663816
1.524347,108.663816
1.651376,108.663816
1.778405,108.663816
1.905434,108.663816
2.032463,108.663816
2.159492,108.663816
3.302752,110.587921
3.429781,110.587921
3.556810,110.587921
3.683839,110.587921
3.810868,112.469268
3.937897,112.469268
4.064926,112.469268
4.191955,112.469268
4.318984,112.469268
4.446013,112.469268
4.573042,112.469268
4.700071,112.469268
5.335215,112.469268
5.462244,112.469268
5.589273,112.469268
5.716302,112.469268
5.843331,112.469268
5.970360,112.469268
6.097389,112.469268
6.224418,112.469268
6.351447,107.167290
6.478476,107.167290
6.605505,107.167290
6.732534,107.167290
6.859562,108.364511
6.986591,108.364511
7.113620,108.663816
7.240649,108.663816
7.367678,108.663816
7.494707,108.663816
7.621736,108.663816
7.748765,108.663816
7.875794,108.663816
8.002823,108.663816
9.400141,113.324425
9.527170,113.324425
9.654199,113.324425
9.781228,113.324425
9.908257,113.324425
10.035286,113.324425
10.162315,113.324425
10.289344,113.324425
10.670430,113.923036
10.797459,113.923036
10.924488,113.923036
11.051517,113.923036
11.178546,113.923036
11.305575,113.923036
11.432604,113.923036
11.559633,113.923036
11.686662,113.923036
11.813691,113.923036
11.940720,113.923036
12.067749,113.923036
12.194778,113.923036
12.321807,113.923036
12.448836,113.923036
12.575865,113.923036
12.702893,113.923036
12.829922,113.923036
12.956951,113.923036
13.083980,113.880278
13.211009,113.153394
13.338038,118.840192
13.465067,118.840192
13.592096,118.840192
13.719125,118.840192
13.846154,118.840192
13.973183,118.840192
14.100212,118.840192
14.227241,118.840192
14.354270,118.840192
14.481299,118.840192
14.608327,118.840192
14.735356,118.840192
14.862385,118.840192
14.989414,118.840192
15.116443,118.840192
15.243472,118.840192
15.370501,117.386424
15.497530,117.386424
15.624559,117.386424
15.751588,117.386424
15.878617,117.386424
16.005646,117.386424
16.132675,117.386424
16.259704,115.889898
16.386733,115.889898
16.513761,115.889898
16.640790,115.889898
16.767819,115.889898
16.894848,115.889898
17.021877,115.889898
17.148906,115.889898
17.275935,112.811331
17.402964,112.811331
17.529993,112.811331
17.657022,112.811331
17.784051,112.811331
17.911080,112.811331
18.038109,113.238910
18.165138,113.238910
18.292167,113.495457
18.419195,113.495457
18.546224,113.495457
18.673253,113.495457
18.800282,113.495457
18.927311,113.495457
19.054340,113.495457
19.181369,113.495457
19.308398,116.060930
19.435427,116.060930
19.562456,116.146446
19.689485,116.146446
19.816514,116.146446
19.943543,116.146446
20.070572,116.146446
20.197601,118.241582
20.324629,118.241582
20.451658,118.241582
20.578687,118.241582
20.705716,118.241582
20.832745,118.241582
20.959774,118.241582
21.086803,118.241582
21.213832,118.840192
21.340861,118.840192
21.467890,118.840192
21.594919,118.840192
21.721948,118.840192
21.848977,118.840192
21.976006,118.840192
22.103035,118.840192
22.230064,118.840192
22.357092,118.840192
22.484121,118.840192
22.611150,118.840192
22.738179,116.873330
22.865208,116.873330
22.992237,116.873330
24.643613,116.787814
24.770642,116.873330
24.897671,116.873330
25.024700,116.873330
25.151729,116.873330
25.278758,116.873330
25.405787,116.873330
25.532816,116.873330
25.659845,113.923036
25.786874,113.923036
25.913903,115.761625
26.040932,115.804383
26.167960,115.804383
26.294989,115.804383
26.422018,115.804383
26.549047,115.804383
26.676076,116.274719
26.803105,116.274719
26.930134,116.274719
27.057163,116.274719
27.184192,116.274719
27.311221,116.274719
27.438250,116.274719
27.565279,116.317477
27.692308,116.873330
27.819337,116.873330
27.946366,116.873330
28.073394,116.873330
28.200423,116.873330
28.327452,116.873330
28.454481,116.873330
28.581510,116.873330
28.708539,116.873330
28.835568,116.873330
28.962597,116.873330
29.089626,116.873330
29.216655,116.873330
29.343684,116.873330
30.741002,116.702298
30.868031,116.702298
30.995060,116.702298
31.122089,116.702298
31.249118,116.702298
31.376147,116.702298
31.503176,116.702298
31.630205,116.702298
31.757234,112.597541
31.884263,112.597541
32.011291,112.597541
32.138320,112.597541
32.265349,112.597541
32.392378,112.597541
32.519407,112.597541
32.646436,112.597541
32.773465,111.058258
32.900494,111.058258
33.027523,110.716195
33.154552,110.716195
33.281581,116.873330
33.408610,116.873330
33.535639,116.873330
33.662668,116.873330
33.789697,116.873330
33.916725,116.873330
34.043754,116.873330
34.170783,116.873330
34.297812,116.873330
34.424841,116.873330
34.551870,116.873330
34.678899,116.873330
34.805928,113.367183
